img21_patch_0   	 TEM_VASOS 
img30_patch_89   	 TEM_VASOS 
img30_patch_90   	 NAO_TEM_VASOS 
img30_patch_91   	 TEM_VASOS 
img30_patch_92   	 TEM_VASOS 
img30_patch_93   	 TEM_VASOS 
img30_patch_94   	 TEM_VASOS 
img30_patch_95   	 TEM_VASOS 
img30_patch_96   	 NAO_TEM_VASOS 
img30_patch_97   	 NAO_TEM_VASOS 
img30_patch_98   	 NAO_TEM_VASOS 
img30_patch_99   	 NAO_TEM_VASOS 
img30_patch_100   	 NAO_TEM_VASOS 
img30_patch_101   	 NAO_TEM_VASOS 
img30_patch_102   	 NAO_TEM_VASOS 
img30_patch_103   	 NAO_TEM_VASOS 
img30_patch_104   	 TEM_VASOS 
img30_patch_105   	 NAO_TEM_VASOS 
img30_patch_106   	 TEM_VASOS 
img30_patch_107   	 TEM_VASOS 
img30_patch_108   	 NAO_TEM_VASOS 
img30_patch_109   	 TEM_VASOS 
img30_patch_110   	 NAO_TEM_VASOS 
img30_patch_111   	 TEM_VASOS 
img30_patch_112   	 TEM_VASOS 
img30_patch_113   	 TEM_VASOS 
img30_patch_114   	 NAO_TEM_VASOS 
img30_patch_115   	 NAO_TEM_VASOS 
img30_patch_116   	 NAO_TEM_VASOS 
img30_patch_117   	 TEM_VASOS 
img30_patch_118   	 NAO_TEM_VASOS 
img30_patch_119   	 NAO_TEM_VASOS 
img30_patch_120   	 NAO_TEM_VASOS 
img30_patch_121   	 NAO_TEM_VASOS 
img30_patch_122   	 TEM_VASOS 
img30_patch_123   	 TEM_VASOS 
img30_patch_124   	 NAO_TEM_VASOS 
img30_patch_125   	 TEM_VASOS 
img30_patch_126   	 TEM_VASOS 
img30_patch_127   	 TEM_VASOS 
img30_patch_128   	 NAO_TEM_VASOS 
img30_patch_129   	 TEM_VASOS 
img30_patch_130   	 TEM_VASOS 
img30_patch_131   	 NAO_TEM_VASOS 
img30_patch_132   	 NAO_TEM_VASOS 
img30_patch_133   	 NAO_TEM_VASOS 
img30_patch_134   	 NAO_TEM_VASOS 
img30_patch_135   	 TEM_VASOS 
img30_patch_136   	 NAO_TEM_VASOS 
img30_patch_137   	 NAO_TEM_VASOS 
img30_patch_138   	 NAO_TEM_VASOS 
img30_patch_139   	 NAO_TEM_VASOS 
img30_patch_140   	 TEM_VASOS 
img30_patch_141   	 TEM_VASOS 
img30_patch_142   	 TEM_VASOS 
img30_patch_143   	 TEM_VASOS 
img30_patch_144   	 TEM_VASOS 
img30_patch_145   	 TEM_VASOS 
img30_patch_146   	 TEM_VASOS 
img30_patch_147   	 TEM_VASOS 
img30_patch_148   	 NAO_TEM_VASOS 
img30_patch_149   	 TEM_VASOS 
img30_patch_150   	 TEM_VASOS 
img30_patch_151   	 NAO_TEM_VASOS 
img30_patch_152   	 NAO_TEM_VASOS 
img30_patch_153   	 NAO_TEM_VASOS 
img30_patch_154   	 TEM_VASOS 
img30_patch_155   	 NAO_TEM_VASOS 
img30_patch_156   	 NAO_TEM_VASOS 
img30_patch_157   	 NAO_TEM_VASOS 
img30_patch_158   	 NAO_TEM_VASOS 
img30_patch_159   	 TEM_VASOS 
img30_patch_160   	 NAO_TEM_VASOS 
img30_patch_161   	 NAO_TEM_VASOS 
img30_patch_162   	 TEM_VASOS 
img30_patch_163   	 TEM_VASOS 
img30_patch_164   	 TEM_VASOS 
img30_patch_165   	 TEM_VASOS 
img30_patch_166   	 NAO_TEM_VASOS 
img30_patch_167   	 TEM_VASOS 
img30_patch_168   	 TEM_VASOS 
img30_patch_169   	 NAO_TEM_VASOS 
img30_patch_170   	 NAO_TEM_VASOS 
img30_patch_171   	 TEM_VASOS 
img30_patch_172   	 TEM_VASOS 
img30_patch_173   	 NAO_TEM_VASOS 
img30_patch_174   	 NAO_TEM_VASOS 
img30_patch_175   	 NAO_TEM_VASOS 
img30_patch_176   	 NAO_TEM_VASOS 
img30_patch_177   	 NAO_TEM_VASOS 
img30_patch_178   	 TEM_VASOS 
img30_patch_179   	 NAO_TEM_VASOS 
img30_patch_180   	 TEM_VASOS 
img30_patch_181   	 TEM_VASOS 
img30_patch_182   	 TEM_VASOS 
img30_patch_183   	 TEM_VASOS 
img30_patch_184   	 NAO_TEM_VASOS 
img30_patch_185   	 TEM_VASOS 
img30_patch_186   	 TEM_VASOS 
img30_patch_187   	 NAO_TEM_VASOS 
img30_patch_188   	 TEM_VASOS 
img30_patch_189   	 NAO_TEM_VASOS 
img30_patch_190   	 TEM_VASOS 
img30_patch_191   	 TEM_VASOS 
img30_patch_192   	 NAO_TEM_VASOS 
img30_patch_193   	 NAO_TEM_VASOS 
img30_patch_194   	 TEM_VASOS 
img30_patch_195   	 NAO_TEM_VASOS 
img30_patch_196   	 TEM_VASOS 
img30_patch_197   	 NAO_TEM_VASOS 
img30_patch_198   	 TEM_VASOS 
img30_patch_199   	 TEM_VASOS 
img30_patch_200   	 TEM_VASOS 
img30_patch_201   	 TEM_VASOS 
img30_patch_202   	 NAO_TEM_VASOS 
img30_patch_203   	 TEM_VASOS 
img30_patch_204   	 TEM_VASOS 
img30_patch_205   	 TEM_VASOS 
img30_patch_206   	 NAO_TEM_VASOS 
img30_patch_207   	 TEM_VASOS 
img30_patch_208   	 TEM_VASOS 
img30_patch_209   	 NAO_TEM_VASOS 
img30_patch_210   	 NAO_TEM_VASOS 
img30_patch_211   	 TEM_VASOS 
img30_patch_212   	 NAO_TEM_VASOS 
img30_patch_213   	 TEM_VASOS 
img30_patch_214   	 TEM_VASOS 
img30_patch_215   	 TEM_VASOS 
img30_patch_216   	 TEM_VASOS 
img30_patch_217   	 TEM_VASOS 
img30_patch_218   	 NAO_TEM_VASOS 
img30_patch_219   	 NAO_TEM_VASOS 
img30_patch_220   	 TEM_VASOS 
img30_patch_221   	 TEM_VASOS 
img30_patch_222   	 NAO_TEM_VASOS 
img30_patch_223   	 TEM_VASOS 
img30_patch_224   	 NAO_TEM_VASOS 
img30_patch_225   	 NAO_TEM_VASOS 
img30_patch_226   	 NAO_TEM_VASOS 
img30_patch_227   	 TEM_VASOS 
img30_patch_228   	 NAO_TEM_VASOS 
img30_patch_229   	 TEM_VASOS 
img30_patch_230   	 TEM_VASOS 
img30_patch_231   	 TEM_VASOS 
img30_patch_232   	 TEM_VASOS 
img30_patch_233   	 NAO_TEM_VASOS 
img30_patch_234   	 TEM_VASOS 
img30_patch_235   	 TEM_VASOS 
img30_patch_236   	 TEM_VASOS 
img30_patch_237   	 TEM_VASOS 
img30_patch_238   	 NAO_TEM_VASOS 
img30_patch_239   	 TEM_VASOS 
img30_patch_240   	 NAO_TEM_VASOS 
img30_patch_241   	 NAO_TEM_VASOS 
img30_patch_242   	 TEM_VASOS 
img30_patch_243   	 TEM_VASOS 
img30_patch_244   	 TEM_VASOS 
img30_patch_245   	 TEM_VASOS 
img30_patch_246   	 TEM_VASOS 
img30_patch_247   	 NAO_TEM_VASOS 
img30_patch_248   	 NAO_TEM_VASOS 
img30_patch_249   	 TEM_VASOS 
img30_patch_250   	 TEM_VASOS 
img30_patch_251   	 TEM_VASOS 
img30_patch_252   	 TEM_VASOS 
img30_patch_253   	 NAO_TEM_VASOS 
img30_patch_254   	 TEM_VASOS 
img30_patch_255   	 TEM_VASOS 
img30_patch_256   	 TEM_VASOS 
img30_patch_257   	 TEM_VASOS 
img30_patch_258   	 NAO_TEM_VASOS 
img30_patch_259   	 NAO_TEM_VASOS 
img30_patch_260   	 NAO_TEM_VASOS 
img30_patch_261   	 TEM_VASOS 
img30_patch_262   	 TEM_VASOS 
img30_patch_263   	 TEM_VASOS 
img30_patch_264   	 TEM_VASOS 
img30_patch_265   	 TEM_VASOS 
img30_patch_266   	 TEM_VASOS 
img30_patch_267   	 TEM_VASOS 
img30_patch_268   	 TEM_VASOS 
img30_patch_269   	 TEM_VASOS 
img30_patch_270   	 TEM_VASOS 
img30_patch_271   	 NAO_TEM_VASOS 
img30_patch_272   	 TEM_VASOS 
img31_patch_0   	 NAO_TEM_VASOS 
img31_patch_1   	 NAO_TEM_VASOS 
img31_patch_2   	 NAO_TEM_VASOS 
img31_patch_3   	 NAO_TEM_VASOS 
img31_patch_4   	 NAO_TEM_VASOS 
img31_patch_5   	 NAO_TEM_VASOS 
img31_patch_6   	 NAO_TEM_VASOS 
img31_patch_7   	 NAO_TEM_VASOS 
img31_patch_8   	 TEM_VASOS 
img31_patch_9   	 NAO_TEM_VASOS 
img31_patch_10   	 NAO_TEM_VASOS 
img31_patch_11   	 NAO_TEM_VASOS 
img31_patch_12   	 NAO_TEM_VASOS 
img31_patch_13   	 NAO_TEM_VASOS 
img31_patch_14   	 NAO_TEM_VASOS 
img31_patch_15   	 TEM_VASOS 
img31_patch_16   	 NAO_TEM_VASOS 
img31_patch_17   	 NAO_TEM_VASOS 
img31_patch_18   	 NAO_TEM_VASOS 
img31_patch_19   	 TEM_VASOS 
img31_patch_20   	 NAO_TEM_VASOS 
img31_patch_21   	 NAO_TEM_VASOS 
img31_patch_22   	 NAO_TEM_VASOS 
img31_patch_23   	 NAO_TEM_VASOS 
img31_patch_24   	 TEM_VASOS 
img31_patch_25   	 NAO_TEM_VASOS 
img31_patch_26   	 NAO_TEM_VASOS 
img31_patch_27   	 NAO_TEM_VASOS 
img31_patch_28   	 TEM_VASOS 
img31_patch_29   	 NAO_TEM_VASOS 
img31_patch_30   	 NAO_TEM_VASOS 
img31_patch_31   	 NAO_TEM_VASOS 
img31_patch_32   	 TEM_VASOS 
img31_patch_33   	 NAO_TEM_VASOS 
img31_patch_34   	 NAO_TEM_VASOS 
img31_patch_35   	 NAO_TEM_VASOS 
img31_patch_36   	 NAO_TEM_VASOS 
img31_patch_37   	 TEM_VASOS 
img31_patch_38   	 TEM_VASOS 
img31_patch_39   	 NAO_TEM_VASOS 
img31_patch_40   	 NAO_TEM_VASOS 
img31_patch_41   	 TEM_VASOS 
img31_patch_42   	 TEM_VASOS 
img31_patch_43   	 TEM_VASOS 
img31_patch_44   	 NAO_TEM_VASOS 
img31_patch_45   	 NAO_TEM_VASOS 
img31_patch_46   	 NAO_TEM_VASOS 
img31_patch_47   	 TEM_VASOS 
img31_patch_48   	 NAO_TEM_VASOS 
img31_patch_49   	 NAO_TEM_VASOS 
img31_patch_50   	 NAO_TEM_VASOS 
img31_patch_51   	 NAO_TEM_VASOS 
img31_patch_52   	 TEM_VASOS 
img31_patch_53   	 TEM_VASOS 
img31_patch_54   	 NAO_TEM_VASOS 
img31_patch_55   	 NAO_TEM_VASOS 
img31_patch_56   	 NAO_TEM_VASOS 
img31_patch_57   	 NAO_TEM_VASOS 
img31_patch_58   	 NAO_TEM_VASOS 
img31_patch_59   	 TEM_VASOS 
img31_patch_60   	 TEM_VASOS 
img31_patch_61   	 NAO_TEM_VASOS 
img31_patch_62   	 NAO_TEM_VASOS 
img31_patch_63   	 TEM_VASOS 
img31_patch_64   	 NAO_TEM_VASOS 
img31_patch_65   	 NAO_TEM_VASOS 
img31_patch_66   	 NAO_TEM_VASOS 
img31_patch_67   	 NAO_TEM_VASOS 
img31_patch_68   	 TEM_VASOS 
img31_patch_69   	 NAO_TEM_VASOS 
img31_patch_70   	 NAO_TEM_VASOS 
img31_patch_71   	 TEM_VASOS 
img31_patch_72   	 NAO_TEM_VASOS 
img31_patch_73   	 NAO_TEM_VASOS 
img31_patch_74   	 NAO_TEM_VASOS 
img31_patch_75   	 TEM_VASOS 
img31_patch_76   	 TEM_VASOS 
img31_patch_77   	 TEM_VASOS 
img31_patch_78   	 TEM_VASOS 
img31_patch_79   	 NAO_TEM_VASOS 
img31_patch_80   	 NAO_TEM_VASOS 
img31_patch_81   	 TEM_VASOS 
img31_patch_82   	 NAO_TEM_VASOS 
img31_patch_83   	 NAO_TEM_VASOS 
img31_patch_84   	 NAO_TEM_VASOS 
img31_patch_85   	 TEM_VASOS 
img31_patch_86   	 NAO_TEM_VASOS 
img31_patch_87   	 NAO_TEM_VASOS 
img31_patch_88   	 TEM_VASOS 
img31_patch_89   	 NAO_TEM_VASOS 
img31_patch_90   	 NAO_TEM_VASOS 
img31_patch_91   	 TEM_VASOS 
img31_patch_92   	 NAO_TEM_VASOS 
img31_patch_93   	 NAO_TEM_VASOS 
img31_patch_94   	 TEM_VASOS 
img31_patch_95   	 TEM_VASOS 
img31_patch_96   	 TEM_VASOS 
img31_patch_97   	 NAO_TEM_VASOS 
img31_patch_98   	 NAO_TEM_VASOS 
img31_patch_99   	 TEM_VASOS 
img31_patch_100   	 NAO_TEM_VASOS 
img31_patch_101   	 NAO_TEM_VASOS 
img31_patch_102   	 NAO_TEM_VASOS 
img31_patch_103   	 TEM_VASOS 
img31_patch_104   	 NAO_TEM_VASOS 
img31_patch_105   	 TEM_VASOS 
img31_patch_106   	 NAO_TEM_VASOS 
img31_patch_107   	 TEM_VASOS 
img31_patch_108   	 TEM_VASOS 
img31_patch_109   	 NAO_TEM_VASOS 
img31_patch_110   	 NAO_TEM_VASOS 
img31_patch_111   	 NAO_TEM_VASOS 
img31_patch_112   	 NAO_TEM_VASOS 
img31_patch_113   	 TEM_VASOS 
img31_patch_114   	 TEM_VASOS 
img31_patch_115   	 NAO_TEM_VASOS 
img31_patch_116   	 NAO_TEM_VASOS 
img31_patch_117   	 TEM_VASOS 
img31_patch_118   	 NAO_TEM_VASOS 
img31_patch_119   	 NAO_TEM_VASOS 
img31_patch_120   	 TEM_VASOS 
img31_patch_121   	 NAO_TEM_VASOS 
img31_patch_122   	 TEM_VASOS 
img31_patch_123   	 NAO_TEM_VASOS 
img31_patch_124   	 TEM_VASOS 
img31_patch_125   	 TEM_VASOS 
img31_patch_126   	 NAO_TEM_VASOS 
img31_patch_127   	 NAO_TEM_VASOS 
img31_patch_128   	 NAO_TEM_VASOS 
img31_patch_129   	 TEM_VASOS 
img31_patch_130   	 NAO_TEM_VASOS 
img31_patch_131   	 NAO_TEM_VASOS 
img31_patch_132   	 TEM_VASOS 
img31_patch_133   	 TEM_VASOS 
img31_patch_134   	 NAO_TEM_VASOS 
img31_patch_135   	 TEM_VASOS 
img31_patch_136   	 NAO_TEM_VASOS 
img31_patch_137   	 NAO_TEM_VASOS 
img31_patch_138   	 TEM_VASOS 
img31_patch_139   	 TEM_VASOS 
img31_patch_140   	 NAO_TEM_VASOS 
img31_patch_141   	 NAO_TEM_VASOS 
img31_patch_142   	 TEM_VASOS 
img31_patch_143   	 NAO_TEM_VASOS 
img31_patch_144   	 NAO_TEM_VASOS 
img31_patch_145   	 NAO_TEM_VASOS 
img31_patch_146   	 NAO_TEM_VASOS 
img31_patch_147   	 NAO_TEM_VASOS 
img31_patch_148   	 NAO_TEM_VASOS 
img31_patch_149   	 NAO_TEM_VASOS 
img31_patch_150   	 NAO_TEM_VASOS 
img31_patch_151   	 NAO_TEM_VASOS 
img31_patch_152   	 TEM_VASOS 
img31_patch_153   	 TEM_VASOS 
img31_patch_154   	 TEM_VASOS 
img31_patch_155   	 NAO_TEM_VASOS 
img31_patch_156   	 TEM_VASOS 
img31_patch_157   	 TEM_VASOS 
img31_patch_158   	 NAO_TEM_VASOS 
img31_patch_159   	 NAO_TEM_VASOS 
img31_patch_160   	 TEM_VASOS 
img31_patch_161   	 NAO_TEM_VASOS 
img31_patch_162   	 NAO_TEM_VASOS 
img31_patch_163   	 NAO_TEM_VASOS 
img31_patch_164   	 NAO_TEM_VASOS 
img31_patch_165   	 NAO_TEM_VASOS 
img31_patch_166   	 TEM_VASOS 
img31_patch_167   	 TEM_VASOS 
img31_patch_168   	 TEM_VASOS 
img31_patch_169   	 TEM_VASOS 
img31_patch_170   	 TEM_VASOS 
img31_patch_171   	 TEM_VASOS 
img31_patch_172   	 TEM_VASOS 
img31_patch_173   	 TEM_VASOS 
img31_patch_174   	 TEM_VASOS 
img31_patch_175   	 NAO_TEM_VASOS 
img31_patch_176   	 TEM_VASOS 
img31_patch_177   	 TEM_VASOS 
img31_patch_178   	 NAO_TEM_VASOS 
img31_patch_179   	 NAO_TEM_VASOS 
img31_patch_180   	 NAO_TEM_VASOS 
img31_patch_181   	 NAO_TEM_VASOS 
img31_patch_182   	 NAO_TEM_VASOS 
img31_patch_183   	 TEM_VASOS 
img31_patch_184   	 TEM_VASOS 
img31_patch_185   	 TEM_VASOS 
img31_patch_186   	 NAO_TEM_VASOS 
img31_patch_187   	 NAO_TEM_VASOS 
img31_patch_188   	 NAO_TEM_VASOS 
img31_patch_189   	 TEM_VASOS 
img31_patch_190   	 TEM_VASOS 
img31_patch_191   	 TEM_VASOS 
img31_patch_192   	 TEM_VASOS 
img31_patch_193   	 TEM_VASOS 
img31_patch_194   	 TEM_VASOS 
img31_patch_195   	 NAO_TEM_VASOS 
img31_patch_196   	 TEM_VASOS 
img31_patch_197   	 TEM_VASOS 
img31_patch_198   	 TEM_VASOS 
img31_patch_199   	 TEM_VASOS 
img31_patch_200   	 TEM_VASOS 
img31_patch_201   	 NAO_TEM_VASOS 
img31_patch_202   	 TEM_VASOS 
img31_patch_203   	 TEM_VASOS 
img31_patch_204   	 TEM_VASOS 
img31_patch_205   	 TEM_VASOS 
img31_patch_206   	 TEM_VASOS 
img31_patch_207   	 TEM_VASOS 
img31_patch_208   	 TEM_VASOS 
img31_patch_209   	 TEM_VASOS 
img31_patch_210   	 TEM_VASOS 
img31_patch_211   	 TEM_VASOS 
img31_patch_212   	 NAO_TEM_VASOS 
img31_patch_213   	 NAO_TEM_VASOS 
img31_patch_214   	 NAO_TEM_VASOS 
img31_patch_215   	 TEM_VASOS 
img31_patch_216   	 NAO_TEM_VASOS 
img31_patch_217   	 NAO_TEM_VASOS 
img31_patch_218   	 NAO_TEM_VASOS 
img31_patch_219   	 NAO_TEM_VASOS 
img31_patch_220   	 TEM_VASOS 
img31_patch_221   	 TEM_VASOS 
img31_patch_222   	 NAO_TEM_VASOS 
img31_patch_223   	 NAO_TEM_VASOS 
img31_patch_224   	 TEM_VASOS 
img31_patch_225   	 TEM_VASOS 
img31_patch_226   	 TEM_VASOS 
img31_patch_227   	 TEM_VASOS 
img31_patch_228   	 TEM_VASOS 
img31_patch_229   	 TEM_VASOS 
img31_patch_230   	 TEM_VASOS 
img31_patch_231   	 TEM_VASOS 
img31_patch_232   	 TEM_VASOS 
img31_patch_233   	 TEM_VASOS 
img31_patch_234   	 NAO_TEM_VASOS 
img31_patch_235   	 TEM_VASOS 
img31_patch_236   	 NAO_TEM_VASOS 
img31_patch_237   	 NAO_TEM_VASOS 
img31_patch_238   	 NAO_TEM_VASOS 
img31_patch_239   	 TEM_VASOS 
img31_patch_240   	 NAO_TEM_VASOS 
img31_patch_241   	 TEM_VASOS 
img31_patch_242   	 TEM_VASOS 
img31_patch_243   	 NAO_TEM_VASOS 
img31_patch_244   	 TEM_VASOS 
img31_patch_245   	 NAO_TEM_VASOS 
img31_patch_246   	 NAO_TEM_VASOS 
img31_patch_247   	 NAO_TEM_VASOS 
img31_patch_248   	 TEM_VASOS 
img31_patch_249   	 NAO_TEM_VASOS 
img31_patch_250   	 TEM_VASOS 
img31_patch_251   	 NAO_TEM_VASOS 
img31_patch_252   	 NAO_TEM_VASOS 
img31_patch_253   	 NAO_TEM_VASOS 
img31_patch_254   	 NAO_TEM_VASOS 
img31_patch_255   	 TEM_VASOS 
img31_patch_256   	 NAO_TEM_VASOS 
img31_patch_257   	 TEM_VASOS 
img31_patch_258   	 NAO_TEM_VASOS 
img31_patch_259   	 NAO_TEM_VASOS 
img31_patch_260   	 NAO_TEM_VASOS 
img31_patch_261   	 NAO_TEM_VASOS 
img31_patch_262   	 NAO_TEM_VASOS 
img31_patch_263   	 TEM_VASOS 
img31_patch_264   	 NAO_TEM_VASOS 
img31_patch_265   	 TEM_VASOS 
img31_patch_266   	 TEM_VASOS 
img31_patch_267   	 TEM_VASOS 
img31_patch_268   	 TEM_VASOS 
img31_patch_269   	 NAO_TEM_VASOS 
img31_patch_270   	 NAO_TEM_VASOS 
img31_patch_271   	 NAO_TEM_VASOS 
img31_patch_272   	 NAO_TEM_VASOS 
img32_patch_0   	 NAO_TEM_VASOS 
img32_patch_1   	 NAO_TEM_VASOS 
img32_patch_2   	 NAO_TEM_VASOS 
img32_patch_3   	 NAO_TEM_VASOS 
img32_patch_4   	 NAO_TEM_VASOS 
img32_patch_5   	 NAO_TEM_VASOS 
img32_patch_6   	 NAO_TEM_VASOS 
img32_patch_7   	 NAO_TEM_VASOS 
img32_patch_8   	 NAO_TEM_VASOS 
img32_patch_9   	 NAO_TEM_VASOS 
img32_patch_10   	 NAO_TEM_VASOS 
img32_patch_11   	 NAO_TEM_VASOS 
img32_patch_12   	 NAO_TEM_VASOS 
img32_patch_13   	 NAO_TEM_VASOS 
img32_patch_14   	 NAO_TEM_VASOS 
img32_patch_15   	 TEM_VASOS 
img32_patch_16   	 TEM_VASOS 
img32_patch_17   	 TEM_VASOS 
img32_patch_18   	 TEM_VASOS 
img32_patch_19   	 TEM_VASOS 
img32_patch_20   	 NAO_TEM_VASOS 
img32_patch_21   	 NAO_TEM_VASOS 
img32_patch_22   	 NAO_TEM_VASOS 
img32_patch_23   	 NAO_TEM_VASOS 
img32_patch_24   	 TEM_VASOS 
img32_patch_25   	 NAO_TEM_VASOS 
img32_patch_26   	 NAO_TEM_VASOS 
img32_patch_27   	 TEM_VASOS 
img32_patch_28   	 NAO_TEM_VASOS 
img32_patch_29   	 TEM_VASOS 
img32_patch_30   	 NAO_TEM_VASOS 
img32_patch_31   	 TEM_VASOS 
img32_patch_32   	 NAO_TEM_VASOS 
img32_patch_33   	 TEM_VASOS 
img32_patch_34   	 NAO_TEM_VASOS 
img32_patch_35   	 NAO_TEM_VASOS 
img32_patch_36   	 NAO_TEM_VASOS 
img32_patch_37   	 TEM_VASOS 
img32_patch_38   	 NAO_TEM_VASOS 
img32_patch_39   	 NAO_TEM_VASOS 
img32_patch_40   	 TEM_VASOS 
img32_patch_41   	 NAO_TEM_VASOS 
img32_patch_42   	 NAO_TEM_VASOS 
img32_patch_43   	 TEM_VASOS 
img32_patch_44   	 TEM_VASOS 
img32_patch_45   	 NAO_TEM_VASOS 
img32_patch_46   	 TEM_VASOS 
img32_patch_47   	 NAO_TEM_VASOS 
img32_patch_48   	 NAO_TEM_VASOS 
img32_patch_49   	 NAO_TEM_VASOS 
img32_patch_50   	 NAO_TEM_VASOS 
img32_patch_51   	 NAO_TEM_VASOS 
img32_patch_52   	 TEM_VASOS 
img32_patch_53   	 NAO_TEM_VASOS 
img32_patch_54   	 NAO_TEM_VASOS 
img32_patch_55   	 TEM_VASOS 
img32_patch_56   	 NAO_TEM_VASOS 
img32_patch_57   	 TEM_VASOS 
img32_patch_58   	 NAO_TEM_VASOS 
img32_patch_59   	 TEM_VASOS 
img32_patch_60   	 NAO_TEM_VASOS 
img32_patch_61   	 NAO_TEM_VASOS 
img32_patch_62   	 TEM_VASOS 
img32_patch_63   	 NAO_TEM_VASOS 
img32_patch_64   	 NAO_TEM_VASOS 
img32_patch_65   	 NAO_TEM_VASOS 
img32_patch_66   	 NAO_TEM_VASOS 
img32_patch_67   	 NAO_TEM_VASOS 
img32_patch_68   	 TEM_VASOS 
img32_patch_69   	 NAO_TEM_VASOS 
img32_patch_70   	 NAO_TEM_VASOS 
img32_patch_71   	 NAO_TEM_VASOS 
img32_patch_72   	 TEM_VASOS 
img32_patch_73   	 TEM_VASOS 
img32_patch_74   	 TEM_VASOS 
img32_patch_75   	 NAO_TEM_VASOS 
img32_patch_76   	 TEM_VASOS 
img32_patch_77   	 NAO_TEM_VASOS 
img32_patch_78   	 NAO_TEM_VASOS 
img32_patch_79   	 NAO_TEM_VASOS 
img32_patch_80   	 TEM_VASOS 
img32_patch_81   	 TEM_VASOS 
img32_patch_82   	 NAO_TEM_VASOS 
img32_patch_83   	 NAO_TEM_VASOS 
img32_patch_84   	 NAO_TEM_VASOS 
img32_patch_85   	 TEM_VASOS 
img32_patch_86   	 TEM_VASOS 
img32_patch_87   	 NAO_TEM_VASOS 
img32_patch_88   	 NAO_TEM_VASOS 
img32_patch_89   	 TEM_VASOS 
img32_patch_90   	 NAO_TEM_VASOS 
img32_patch_91   	 NAO_TEM_VASOS 
img32_patch_92   	 TEM_VASOS 
img32_patch_93   	 TEM_VASOS 
img32_patch_94   	 TEM_VASOS 
img32_patch_95   	 TEM_VASOS 
img32_patch_96   	 TEM_VASOS 
img32_patch_97   	 NAO_TEM_VASOS 
img32_patch_98   	 TEM_VASOS 
img32_patch_99   	 NAO_TEM_VASOS 
img32_patch_100   	 NAO_TEM_VASOS 
img32_patch_101   	 NAO_TEM_VASOS 
img32_patch_102   	 NAO_TEM_VASOS 
img32_patch_103   	 TEM_VASOS 
img32_patch_104   	 TEM_VASOS 
img32_patch_105   	 TEM_VASOS 
img32_patch_106   	 NAO_TEM_VASOS 
img32_patch_107   	 TEM_VASOS 
img32_patch_108   	 NAO_TEM_VASOS 
img32_patch_109   	 TEM_VASOS 
img32_patch_110   	 NAO_TEM_VASOS 
img32_patch_111   	 TEM_VASOS 
img32_patch_112   	 TEM_VASOS 
img32_patch_113   	 NAO_TEM_VASOS 
img32_patch_114   	 NAO_TEM_VASOS 
img32_patch_115   	 TEM_VASOS 
img32_patch_116   	 TEM_VASOS 
img32_patch_117   	 NAO_TEM_VASOS 
img32_patch_118   	 NAO_TEM_VASOS 
img32_patch_119   	 NAO_TEM_VASOS 
img32_patch_120   	 NAO_TEM_VASOS 
img32_patch_121   	 NAO_TEM_VASOS 
img32_patch_122   	 TEM_VASOS 
img32_patch_123   	 NAO_TEM_VASOS 
img32_patch_124   	 TEM_VASOS 
img32_patch_125   	 TEM_VASOS 
img32_patch_126   	 NAO_TEM_VASOS 
img32_patch_127   	 TEM_VASOS 
img32_patch_128   	 NAO_TEM_VASOS 
img32_patch_129   	 TEM_VASOS 
img32_patch_130   	 TEM_VASOS 
img32_patch_131   	 NAO_TEM_VASOS 
img32_patch_132   	 NAO_TEM_VASOS 
img32_patch_133   	 TEM_VASOS 
img32_patch_134   	 TEM_VASOS 
img32_patch_135   	 NAO_TEM_VASOS 
img32_patch_136   	 NAO_TEM_VASOS 
img32_patch_137   	 NAO_TEM_VASOS 
img32_patch_138   	 NAO_TEM_VASOS 
img32_patch_139   	 TEM_VASOS 
img32_patch_140   	 TEM_VASOS 
img32_patch_141   	 TEM_VASOS 
img32_patch_142   	 TEM_VASOS 
img32_patch_143   	 TEM_VASOS 
img32_patch_144   	 NAO_TEM_VASOS 
img32_patch_145   	 TEM_VASOS 
img32_patch_146   	 TEM_VASOS 
img32_patch_147   	 NAO_TEM_VASOS 
img32_patch_148   	 TEM_VASOS 
img32_patch_149   	 NAO_TEM_VASOS 
img32_patch_150   	 TEM_VASOS 
img32_patch_151   	 NAO_TEM_VASOS 
img32_patch_152   	 TEM_VASOS 
img32_patch_153   	 NAO_TEM_VASOS 
img32_patch_154   	 NAO_TEM_VASOS 
img32_patch_155   	 NAO_TEM_VASOS 
img32_patch_156   	 NAO_TEM_VASOS 
img32_patch_157   	 NAO_TEM_VASOS 
img32_patch_158   	 NAO_TEM_VASOS 
img32_patch_159   	 NAO_TEM_VASOS 
img32_patch_160   	 TEM_VASOS 
img32_patch_161   	 TEM_VASOS 
img32_patch_162   	 TEM_VASOS 
img32_patch_163   	 TEM_VASOS 
img32_patch_164   	 TEM_VASOS 
img32_patch_165   	 TEM_VASOS 
img32_patch_166   	 TEM_VASOS 
img32_patch_167   	 TEM_VASOS 
img32_patch_168   	 NAO_TEM_VASOS 
img32_patch_169   	 TEM_VASOS 
img32_patch_170   	 TEM_VASOS 
img32_patch_171   	 NAO_TEM_VASOS 
img32_patch_172   	 NAO_TEM_VASOS 
img32_patch_173   	 NAO_TEM_VASOS 
img32_patch_174   	 TEM_VASOS 
